Geography,Segment,Variety,Timeframe,Period,"Current Year Week Ending","Units Prior Year","Units Current Year","Unit Variance","Dollars Prior Year","Dollars Current Year","Dollar Variance","ASP Prior Year","ASP Current Year","ASP Variance"
"Dallas/Ft. Worth",Avocados,Hass,"Last 04 Wks",2,"2018-02-25 00:00:00",5249859.48,6510963.52,0.240216723,4142573.14,4798684.34,0.158382526,0.789082671,0.737016008,-0.065983787
"Dallas/Ft. Worth",Avocados,Hass,"Last 04 Wks",3,"2018-03-25 00:00:00",4310451.77,6094290.00,0.413840202,4436308.53,5005614.03,0.128328653,1.029198044,0.821361312,-0.201940465
"Dallas/Ft. Worth",Avocados,Hass,"Last 04 Wks",4,"2018-04-22 00:00:00",5115829.49,6236919.40,0.219141375,5025472.61,5162415.07,0.027249668,0.982337785,0.827718740,-0.157399061
"Dallas/Ft. Worth",Avocados,Hass,"Last 04 Wks",5,"2018-05-20 00:00:00",5106645.84,6658286.90,0.303847400,5138062.18,5137434.17,-0.000122227,1.006152050,0.771584981,-0.233132824
"Dallas/Ft. Worth",Avocados,Hass,"Last 04 Wks",6,"2018-06-17 00:00:00",5116391.49,6578694.26,0.285807443,5273357.35,5294666.44,0.004040896,1.030679017,0.804820262,-0.219135881
"Dallas/Ft. Worth",Avocados,Hass,"Last 04 Wks",7,"2018-07-15 00:00:00",5033565.57,6664780.82,0.324067548,5077644.09,5288740.29,0.041573650,1.008756918,0.793535516,-0.213353086
"Dallas/Ft. Worth",Avocados,Hass,"Last 04 Wks",8,"2018-08-12 00:00:00",4943099.53,5534456.82,0.119632892,5017101.78,5119245.66,0.020359140,1.014970819,0.924977071,-0.088666340
"Dallas/Ft. Worth",Avocados,Hass,"Last 04 Wks",9,"2018-09-09 00:00:00",4379210.10,5250966.28,0.199066992,5055967.72,5270026.04,0.042337754,1.154538742,1.003629762,-0.130709325
"Dallas/Ft. Worth",Avocados,Hass,"Last 04 Wks",10,"2018-10-07 00:00:00",3842472.73,5797035.40,0.508673140,4966920.37,5067550.78,0.020260121,1.292636466,0.874162469,-0.323736803
"Dallas/Ft. Worth",Avocados,Hass,"Last 04 Wks",11,"2018-11-04 00:00:00",4264279.13,6300192.88,0.477434447,4692194.85,4578982.67,-0.024127766,1.100348900,0.726800394,-0.339481873
"Dallas/Ft. Worth",Avocados,Hass,"Last 04 Wks",12,"2018-12-02 00:00:00",4208773.96,5067723.17,0.204085375,3958569.76,3702421.55,-0.064707262,0.940551761,0.730588753,-0.223233869
"Dallas/Ft. Worth",Avocados,Hass,"Last 04 Wks",13,"2018-12-30 00:00:00",4610510.92,6448419.52,0.398634475,4061849.74,4469974.64,0.100477597,0.880997749,0.693189180,-0.213177126
Denver,Avocados,Hass,"Last 04 Wks",1,"2018-01-28 00:00:00",3354431.98,3709928.70,0.105978217,3708567.83,4139860.91,0.116296398,1.105572524,1.115886920,0.009329461
Denver,Avocados,Hass,"Last 04 Wks",2,"2018-02-25 00:00:00",3630556.63,4277274.85,0.178131974,3818323.54,4156807.21,0.088647195,1.051718491,0.971835422,-0.075954801
Denver,Avocados,Hass,"Last 04 Wks",3,"2018-03-25 00:00:00",2583937.40,3779906.23,0.462847447,3772548.74,4004075.06,0.061371326,1.460000053,1.059305394,-0.274448386
Denver,Avocados,Hass,"Last 04 Wks",4,"2018-04-22 00:00:00",2634656.49,4075126.75,0.546739306,3949259.19,4427429.60,0.121078508,1.498965503,1.086451998,-0.275198798
Denver,Avocados,Hass,"Last 04 Wks",5,"2018-05-20 00:00:00",3160174.49,4515909.55,0.429006393,4287196.15,4585511.94,0.069582958,1.356632731,1.015412707,-0.251519823
Denver,Avocados,Hass,"Last 04 Wks",6,"2018-06-17 00:00:00",2999121.47,4271565.30,0.424272189,4329009.31,4527756.52,0.045910553,1.443425801,1.059975958,-0.265652618
Denver,Avocados,Hass,"Last 04 Wks",7,"2018-07-15 00:00:00",2857162.96,3992884.26,0.397499658,4101136.40,4366562.02,0.064720018,1.435387641,1.093585923,-0.238125025
Denver,Avocados,Hass,"Last 04 Wks",8,"2018-08-12 00:00:00",3116625.11,3618547.93,0.161046902,4051203.40,4272388.69,0.054597429,1.299868690,1.180691474,-0.091684042
Denver,Avocados,Hass,"Last 04 Wks",9,"2018-09-09 00:00:00",3165313.38,3622395.87,0.144403550,4159314.05,4454219.25,0.070902364,1.314029150,1.229633483,-0.064226632
Denver,Avocados,Hass,"Last 04 Wks",10,"2018-10-07 00:00:00",2270700.45,3240410.08,0.427053084,3507684.49,4129422.97,0.177250400,1.544758795,1.274351970,-0.175047927
Denver,Avocados,Hass,"Last 04 Wks",11,"2018-11-04 00:00:00",3013347.06,3591897.08,0.191995813,3892912.63,3865029.03,-0.007162658,1.291889899,1.076041140,-0.167079841
Denver,Avocados,Hass,"Last 04 Wks",12,"2018-12-02 00:00:00",3034370.09,2732475.21,-0.099491780,3508061.56,3362696.31,-0.041437485,1.156108667,1.230641104,0.064468367
Denver,Avocados,Hass,"Last 04 Wks",13,"2018-12-30 00:00:00",3258316.32,3437058.08,0.054857093,3449293.69,3854302.74,0.117417966,1.058612287,1.121395871,0.059307440
Detroit,Avocados,Hass,"Last 04 Wks",1,"2018-01-28 00:00:00",1684549.57,1952668.66,0.159163669,1830598.80,2031431.44,0.109708714,1.086699277,1.040335968,-0.042664342
Detroit,Avocados,Hass,"Last 04 Wks",2,"2018-02-25 00:00:00",1922769.83,2213900.08,0.151411909,1769453.79,1985302.84,0.121986260,0.920262926,0.896744554,-0.025556144
Detroit,Avocados,Hass,"Last 04 Wks",3,"2018-03-25 00:00:00",1114751.40,1875599.66,0.682527297,1650910.20,2152313.28,0.303713115,1.480967147,1.147533413,-0.225145935
Detroit,Avocados,Hass,"Last 04 Wks",4,"2018-04-22 00:00:00",1096911.85,2108136.07,0.921882848,1866993.66,2194824.41,0.175592857,1.702045301,1.041120847,-0.388311906
Detroit,Avocados,Hass,"Last 04 Wks",5,"2018-05-20 00:00:00",1539745.12,2352787.87,0.528037231,2129733.77,2312195.92,0.085673690,1.383172931,0.982747297,-0.289497882
Detroit,Avocados,Hass,"Last 04 Wks",6,"2018-06-17 00:00:00",1572596.59,2389706.86,0.519593057,2150314.97,2708444.40,0.259557059,1.367365912,1.133379347,-0.171122128
Detroit,Avocados,Hass,"Last 04 Wks",7,"2018-07-15 00:00:00",1575696.11,2405818.82,0.526829193,2027591.04,2389952.32,0.178715171,1.286790662,0.993404948,-0.227998013
Detroit,Avocados,Hass,"Last 04 Wks",8,"2018-08-12 00:00:00",1384072.84,2135524.75,0.542928008,1937928.79,2287441.25,0.180353614,1.400163874,1.071137785,-0.234991129
Detroit,Avocados,Hass,"Last 04 Wks",9,"2018-09-09 00:00:00",1260711.74,1887475.16,0.497150459,1875430.82,2329082.72,0.241892100,1.487596855,1.233967349,-0.170496130
Detroit,Avocados,Hass,"Last 04 Wks",10,"2018-10-07 00:00:00",977589.51,1813720.80,0.855298959,1819853.00,2088110.55,0.147406164,1.861571735,1.151285551,-0.381551874
Detroit,Avocados,Hass,"Last 04 Wks",11,"2018-11-04 00:00:00",1253144.22,1966981.87,0.569637268,1693597.33,1971845.47,0.164294154,1.351478388,1.002472621,-0.258239991
Detroit,Avocados,Hass,"Last 04 Wks",12,"2018-12-02 00:00:00",1600771.42,1655456.51,0.034161711,1629239.88,1793617.32,0.100892104,1.017784213,1.083457831,0.064526073
Detroit,Avocados,Hass,"Last 04 Wks",13,"2018-12-30 00:00:00",1560825.07,1955046.79,0.252572647,1649848.42,1903690.93,0.153858080,1.057036084,0.973731647,-0.078809455
"Grand Rapids",Avocados,Hass,"Last 04 Wks",1,"2018-01-28 00:00:00",785039.50,865448.39,0.102426553,961592.08,1114655.56,0.159177143,1.224896429,1.287951509,0.051477887
"Grand Rapids",Avocados,Hass,"Last 04 Wks",2,"2018-02-25 00:00:00",921901.48,957735.44,0.038869620,983914.20,1112721.05,0.130912685,1.067266103,1.161825076,0.088599246
"Grand Rapids",Avocados,Hass,"Last 04 Wks",3,"2018-03-25 00:00:00",544339.33,735639.34,0.351435216,924732.23,1084728.51,0.173019037,1.698815755,1.474538474,-0.132019779
"Grand Rapids",Avocados,Hass,"Last 04 Wks",4,"2018-04-22 00:00:00",581703.17,787833.42,0.354356415,1008725.41,1153624.46,0.143645683,1.734089587,1.464299979,-0.155579972
"Grand Rapids",Avocados,Hass,"Last 04 Wks",5,"2018-05-20 00:00:00",697897.77,917059.55,0.314031352,1220628.38,1183936.76,-0.030059616,1.749007423,1.291014046,-0.261859024
"Grand Rapids",Avocados,Hass,"Last 04 Wks",6,"2018-06-17 00:00:00",736651.54,842035.54,0.143058141,1248872.68,1278199.43,0.023482578,1.695337092,1.517987507,-0.104610220
"Grand Rapids",Avocados,Hass,"Last 04 Wks",7,"2018-07-15 00:00:00",704510.46,1020267.49,0.448193530,1085761.23,1288391.85,0.186625396,1.541157004,1.262798102,-0.180616836
"Grand Rapids",Avocados,Hass,"Last 04 Wks",8,"2018-08-12 00:00:00",598046.50,940024.66,0.571825368,947308.01,1151484.56,0.215533436,1.584003936,1.224951439,-0.226673993
"Grand Rapids",Avocados,Hass,"Last 04 Wks",9,"2018-09-09 00:00:00",513799.08,870661.43,0.694556226,873423.24,1045475.94,0.196986629,1.699931499,1.200783570,-0.293628260
"Grand Rapids",Avocados,Hass,"Last 04 Wks",10,"2018-10-07 00:00:00",440040.24,727831.63,0.654011529,874440.97,961282.43,0.099310832,1.987184104,1.320748358,-0.335366887
"Grand Rapids",Avocados,Hass,"Last 04 Wks",11,"2018-11-04 00:00:00",456691.73,595494.71,0.303931451,811089.51,865376.04,0.066930381,1.776010943,1.453205252,-0.181758841
"Grand Rapids",Avocados,Hass,"Last 04 Wks",12,"2018-12-02 00:00:00",666758.08,518346.90,-0.222586249,857311.99,856220.63,-0.001273002,1.285791677,1.651829364,0.284678843
"Grand Rapids",Avocados,Hass,"Last 04 Wks",13,"2018-12-30 00:00:00",636011.47,781899.05,0.229378851,851848.61,965769.28,0.133733469,1.339360452,1.235158528,-0.077799761
"Great Lakes",Avocados,Hass,"Last 04 Wks",1,"2018-01-28 00:00:00",15650916.91,17398324.82,0.111648916,17733337.66,20399196.67,0.150330359,1.133054233,1.172480505,0.034796456
"Great Lakes",Avocados,Hass,"Last 04 Wks",2,"2018-02-25 00:00:00",17367361.16,19138943.96,0.102006447,17595614.61,19718725.17,0.120661347,1.013142667,1.030293271,0.016928123
"Great Lakes",Avocados,Hass,"Last 04 Wks",3,"2018-03-25 00:00:00",11784301.44,16548667.41,0.404297700,17822851.07,20101340.93,0.127840930,1.512423215,1.214680338,-0.196864789
"Great Lakes",Avocados,Hass,"Last 04 Wks",4,"2018-04-22 00:00:00",12431974.24,17563093.26,0.412735654,19452166.21,20756891.81,0.067073538,1.564688426,1.181847155,-0.244675722
"Great Lakes",Avocados,Hass,"Last 04 Wks",5,"2018-05-20 00:00:00",15276187.47,20312509.87,0.329684511,21896300.68,21407426.23,-0.022326806,1.433361611,1.053903548,-0.264732960
"Great Lakes",Avocados,Hass,"Last 04 Wks",6,"2018-06-17 00:00:00",14810482.29,18796307.66,0.269121916,21942494.92,22184136.89,0.011012511,1.481551680,1.180239082,-0.203376367
"Great Lakes",Avocados,Hass,"Last 04 Wks",7,"2018-07-15 00:00:00",15642945.62,19754763.30,0.262854438,21411387.64,21076549.39,-0.015638326,1.368756765,1.066909741,-0.220526416
"Great Lakes",Avocados,Hass,"Last 04 Wks",8,"2018-08-12 00:00:00",13325719.75,17204336.70,0.291062473,19675119.73,19992921.54,0.016152471,1.476477076,1.162086158,-0.212933152
"Great Lakes",Avocados,Hass,"Last 04 Wks",9,"2018-09-09 00:00:00",12205107.24,15713468.87,0.287450291,19598170.91,20666989.33,0.054536641,1.605735249,1.315240416,-0.180910790
"Great Lakes",Avocados,Hass,"Last 04 Wks",10,"2018-10-07 00:00:00",9903112.95,14892844.59,0.503854865,18589787.77,18363927.26,-0.012149709,1.877166085,1.233070496,-0.343121259
"Great Lakes",Avocados,Hass,"Last 04 Wks",11,"2018-11-04 00:00:00",11085933.48,15127000.74,0.364522056,17409970.58,16822715.43,-0.033730967,1.570455985,1.112098540,-0.291862650
"Great Lakes",Avocados,Hass,"Last 04 Wks",12,"2018-12-02 00:00:00",12898550.57,12746215.12,-0.011810277,15971431.23,15079070.51,-0.055872308,1.238234571,1.183023381,-0.044588635
"Great Lakes",Avocados,Hass,"Last 04 Wks",13,"2018-12-30 00:00:00",14351272.45,15383160.97,0.071902232,16433358.93,16248634.88,-0.011240797,1.145080270,1.056261123,-0.077565870
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",1,"2018-01-28 00:00:00",1145936.01,1269731.22,0.108029776,1481837.73,1547934.52,0.044604607,1.293124326,1.219104087,-0.057241393
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",2,"2018-02-25 00:00:00",1188006.04,1363803.60,0.147976992,1395076.51,1646676.42,0.180348467,1.174300856,1.207414631,0.028198714
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",3,"2018-03-25 00:00:00",1118987.00,1272739.40,0.137403205,1440296.30,1547486.17,0.074422096,1.287143014,1.215870405,-0.055372719
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",4,"2018-04-22 00:00:00",1053637.47,1439689.81,0.366399593,1534779.44,1627312.61,0.060290858,1.456648500,1.130321684,-0.224025780
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",5,"2018-05-20 00:00:00",1149028.04,1646417.79,0.432878688,1686556.86,1801318.25,0.068044780,1.467811752,1.094083325,-0.254616047
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",6,"2018-06-17 00:00:00",1102282.41,1586926.64,0.439673377,1640804.34,1801369.09,0.097857341,1.488551686,1.135130664,-0.237426101
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",7,"2018-07-15 00:00:00",1060626.53,1525508.48,0.438308808,1482714.14,1637432.03,0.104347754,1.397960637,1.073368029,-0.232190092
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",8,"2018-08-12 00:00:00",1048062.83,1428122.55,0.362630664,1426470.30,1527889.02,0.071097674,1.361054184,1.069858480,-0.213948649
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",9,"2018-09-09 00:00:00",956680.49,1430401.25,0.495171340,1412508.83,1567283.09,0.109574012,1.476468732,1.095694715,-0.257895077
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",10,"2018-10-07 00:00:00",926582.81,1206210.33,0.301783626,1350856.93,1374134.56,0.017231751,1.457891206,1.139216375,-0.218586153
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",11,"2018-11-04 00:00:00",886608.05,1177260.54,0.327825232,1291895.25,1342423.20,0.039111491,1.457121047,1.140294059,-0.217433540
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",12,"2018-12-02 00:00:00",895200.99,1086769.48,0.213994949,1180021.18,1186271.60,0.005296871,1.318163399,1.091557706,-0.171910170
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",13,"2018-12-30 00:00:00",980805.98,1158830.75,0.181508651,1253416.81,1278633.73,0.020118543,1.277945726,1.103382638,-0.136596636
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",1,"2018-01-28 00:00:00",1349754.17,1545948.22,0.145355395,1815847.79,2042007.06,0.124547482,1.345317414,1.320876750,-0.018167211
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",2,"2018-02-25 00:00:00",1490223.83,1449728.37,-0.027174079,1879239.63,2123051.90,0.129739851,1.261045215,1.464448061,0.161297028
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",3,"2018-03-25 00:00:00",1247722.47,1509028.20,0.209426163,1852650.06,2072587.48,0.118715037,1.484825436,1.373458415,-0.075003443
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",4,"2018-04-22 00:00:00",1183940.46,1658256.97,0.400625307,2027252.07,2223594.36,0.096851444,1.712292247,1.340922668,-0.216884460
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",5,"2018-05-20 00:00:00",1345458.93,2109274.07,0.567698592,2229662.34,2425316.01,0.087750359,1.657176069,1.149834459,-0.306148284
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",6,"2018-06-17 00:00:00",1277910.17,1988876.11,0.556350483,2227278.70,2438629.57,0.094891973,1.742907093,1.226134478,-0.296500380
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",7,"2018-07-15 00:00:00",1201005.21,1782304.47,0.484010606,1976515.86,2284405.77,0.155774065,1.645717973,1.281714661,-0.221182072
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",8,"2018-08-12 00:00:00",1141728.89,1504796.51,0.317998102,1810809.23,1916984.65,0.058634238,1.586023833,1.273916199,-0.196786219
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",9,"2018-09-09 00:00:00",1004071.64,1388875.20,0.383243132,1693953.08,2025076.08,0.195473537,1.687083882,1.458069148,-0.135745908
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",10,"2018-10-07 00:00:00",1010548.95,1250646.66,0.237591371,1616527.17,1766650.41,0.092867749,1.599652516,1.412589556,-0.116939747
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",11,"2018-11-04 00:00:00",1018947.57,1250949.62,0.227687917,1590127.75,1820802.10,0.145066552,1.560558950,1.455535915,-0.067298345
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",12,"2018-12-02 00:00:00",1007086.68,1058329.56,0.050882293,1459312.67,1552474.61,0.063839602,1.449043761,1.466910373,0.012329933
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",13,"2018-12-30 00:00:00",1201690.51,1228777.47,0.022540712,1634089.13,1744212.83,0.067391489,1.359825276,1.419470061,0.043862094
Houston,Avocados,Hass,"Last 04 Wks",1,"2018-01-28 00:00:00",6154548.87,5997853.54,-0.025460084,3783812.11,4894476.64,0.293530571,0.614799263,0.816038039,0.327324361
Houston,Avocados,Hass,"Last 04 Wks",2,"2018-02-25 00:00:00",6084399.60,7510815.15,0.234438177,3741987.66,4699568.03,0.255901531,0.615013462,0.625706789,0.017387144
Houston,Avocados,Hass,"Last 04 Wks",3,"2018-03-25 00:00:00",4317949.28,6302602.33,0.459628616,3734889.87,4499679.33,0.204768945,0.864968444,0.713939908,-0.174605833
Houston,Avocados,Hass,"Last 04 Wks",4,"2018-04-22 00:00:00",5448025.22,8059115.96,0.479272880,4683514.25,5031481.69,0.074296227,0.859671911,0.624321789,-0.273767375
Houston,Avocados,Hass,"Last 04 Wks",5,"2018-05-20 00:00:00",5613155.56,8272763.18,0.473816838,5063063.64,5031789.98,-0.006176825,0.901999523,0.608235709,-0.325680676
Houston,Avocados,Hass,"Last 04 Wks",6,"2018-06-17 00:00:00",5236716.33,6939254.82,0.325115661,5038883.86,4920627.46,-0.023468769,0.962222038,0.709100269,-0.263059626
Houston,Avocados,Hass,"Last 04 Wks",7,"2018-07-15 00:00:00",4929956.73,7091668.54,0.438484946,4817147.44,5060589.08,0.050536473,0.977117590,0.713596392,-0.269692411
Houston,Avocados,Hass,"Last 04 Wks",8,"2018-08-12 00:00:00",4824000.35,5976535.73,0.238916935,4868007.24,4870725.63,0.000558419,1.009122489,0.814974736,-0.192392653
Houston,Avocados,Hass,"Last 04 Wks",9,"2018-09-09 00:00:00",4256666.26,6255567.33,0.469593092,4774133.02,5239710.91,0.097520930,1.121566204,0.837607628,-0.253180397
Houston,Avocados,Hass,"Last 04 Wks",10,"2018-10-07 00:00:00",4035593.99,6454641.56,0.599427885,5145959.98,5080765.93,-0.012668977,1.275143137,0.787149198,-0.382697381
Houston,Avocados,Hass,"Last 04 Wks",11,"2018-11-04 00:00:00",4645911.21,5775993.79,0.243242397,5219016.06,4666258.26,-0.105912263,1.123356824,0.807871066,-0.280841983
Houston,Avocados,Hass,"Last 04 Wks",12,"2018-12-02 00:00:00",4902392.80,4788895.87,-0.023151333,4246371.79,3640438.23,-0.142694420,0.866183507,0.760183209,-0.122376260
Houston,Avocados,Hass,"Last 04 Wks",13,"2018-12-30 00:00:00",4742914.96,5787522.82,0.220245960,4206058.87,4270666.89,0.015360703,0.886808831,0.737909296,-0.167904885
Indianapolis,Avocados,Hass,"Last 04 Wks",1,"2018-01-28 00:00:00",818798.20,982889.85,0.200405485,876071.86,1014426.81,0.157926486,1.069948444,1.032085956,-0.035387208
Indianapolis,Avocados,Hass,"Last 04 Wks",2,"2018-02-25 00:00:00",863709.21,1007691.60,0.166702390,875397.66,897339.95,0.025065511,1.013532853,0.890490652,-0.121399322
Indianapolis,Avocados,Hass,"Last 04 Wks",3,"2018-03-25 00:00:00",596032.55,909466.78,0.525867639,954695.44,953072.00,-0.001700479,1.601750508,1.047945918,-0.345749595
Indianapolis,Avocados,Hass,"Last 04 Wks",4,"2018-04-22 00:00:00",667957.53,925875.05,0.386128621,984517.46,963375.04,-0.021474906,1.473922242,1.040502215,-0.294058950
Indianapolis,Avocados,Hass,"Last 04 Wks",5,"2018-05-20 00:00:00",863318.62,1007590.13,0.167112705,1112667.63,1012855.90,-0.089704892,1.288826169,1.005226103,-0.220045242
Indianapolis,Avocados,Hass,"Last 04 Wks",6,"2018-06-17 00:00:00",756062.18,910284.92,0.203981556,1060935.06,1072026.58,0.010454476,1.403237840,1.177682456,-0.160739240
Indianapolis,Avocados,Hass,"Last 04 Wks",7,"2018-07-15 00:00:00",808429.65,999524.23,0.236377501,1089304.64,1020759.90,-0.062925225,1.347432816,1.021245778,-0.242080373
Indianapolis,Avocados,Hass,"Last 04 Wks",8,"2018-08-12 00:00:00",700253.93,915009.19,0.306681977,981325.64,1000382.12,0.019419120,1.401385409,1.093302812,-0.219841448
Indianapolis,Avocados,Hass,"Last 04 Wks",9,"2018-09-09 00:00:00",684064.61,845240.40,0.235614864,1052572.99,1045283.04,-0.006925838,1.538704056,1.236669520,-0.196291506
Indianapolis,Avocados,Hass,"Last 04 Wks",10,"2018-10-07 00:00:00",547082.47,775890.21,0.418232630,1000146.82,929282.31,-0.070854107,1.828146349,1.197698203,-0.344856497
Indianapolis,Avocados,Hass,"Last 04 Wks",11,"2018-11-04 00:00:00",626420.76,764555.77,0.220514738,967043.26,834976.27,-0.136567820,1.543759916,1.092106427,-0.292567183
Indianapolis,Avocados,Hass,"Last 04 Wks",12,"2018-12-02 00:00:00",708832.14,742110.49,0.046948139,833921.75,722962.87,-0.133056705,1.176472825,0.974198424,-0.171932914
Indianapolis,Avocados,Hass,"Last 04 Wks",13,"2018-12-30 00:00:00",700905.81,846056.49,0.207090137,832712.59,818845.61,-0.016652781,1.188052058,0.967837987,-0.185357257
Jacksonville,Avocados,Hass,"Last 04 Wks",1,"2018-01-28 00:00:00",684942.33,809565.78,0.181947362,870160.86,1027724.58,0.181074244,1.270414781,1.269476311,-0.000738711
Jacksonville,Avocados,Hass,"Last 04 Wks",2,"2018-02-25 00:00:00",899714.16,988140.70,0.098282926,878416.64,1093433.17,0.244777387,0.976328571,1.106556151,0.133384994
Jacksonville,Avocados,Hass,"Last 04 Wks",3,"2018-03-25 00:00:00",582280.07,892824.36,0.533324608,930196.27,1053222.15,0.132257980,1.597506626,1.179652121,-0.261566680
Jacksonville,Avocados,Hass,"Last 04 Wks",4,"2018-04-22 00:00:00",638738.01,932269.72,0.459549464,983278.88,1041485.46,0.059196410,1.539408748,1.117150367,-0.274299065
Jacksonville,Avocados,Hass,"Last 04 Wks",5,"2018-05-20 00:00:00",835885.11,1116353.68,0.335534832,1109275.71,1187145.22,0.070198517,1.327067197,1.063413183,-0.198674200
Jacksonville,Avocados,Hass,"Last 04 Wks",6,"2018-06-17 00:00:00",712181.79,1045968.06,0.468681276,1067125.82,1148115.55,0.075895202,1.498389646,1.097658326,-0.267441330
Jacksonville,Avocados,Hass,"Last 04 Wks",7,"2018-07-15 00:00:00",691688.62,1056178.40,0.526956450,1012479.83,1111227.54,0.097530545,1.463779800,1.052121062,-0.281229962
Jacksonville,Avocados,Hass,"Last 04 Wks",8,"2018-08-12 00:00:00",656460.26,936436.67,0.426494073,957298.03,1055552.07,0.102636835,1.458272630,1.127200700,-0.227030202
Jacksonville,Avocados,Hass,"Last 04 Wks",9,"2018-09-09 00:00:00",569513.71,832066.97,0.461013063,989902.59,1151880.27,0.163629918,1.738154100,1.384360047,-0.203545849
Jacksonville,Avocados,Hass,"Last 04 Wks",10,"2018-10-07 00:00:00",571806.90,919547.09,0.608142696,1057123.94,1029103.22,-0.026506561,1.848742889,1.119141403,-0.394647352
Jacksonville,Avocados,Hass,"Last 04 Wks",11,"2018-11-04 00:00:00",628586.25,964827.94,0.534917348,928646.16,932385.40,0.004026550,1.477356783,0.966374792,-0.345875821
Jacksonville,Avocados,Hass,"Last 04 Wks",12,"2018-12-02 00:00:00",596695.80,638852.76,0.070650673,781312.91,759146.69,-0.028370477,1.309399044,1.188296799,-0.092486889
Jacksonville,Avocados,Hass,"Last 04 Wks",13,"2018-12-30 00:00:00",700780.51,802419.71,0.145037139,781878.13,832247.56,0.064421075,1.115724708,1.037172380,-0.070404758
"Las Vegas",Avocados,Hass,"Last 04 Wks",1,"2018-01-28 00:00:00",1309144.93,1393533.26,0.064460648,1318649.55,1515517.00,0.149294746,1.007260174,1.087535578,0.079696792
"Las Vegas",Avocados,Hass,"Last 04 Wks",2,"2018-02-25 00:00:00",1517887.51,1647287.72,0.085250197,1360687.96,1628906.56,0.197119845,0.896435310,0.988841561,0.103081896
"Las Vegas",Avocados,Hass,"Last 04 Wks",3,"2018-03-25 00:00:00",1152330.31,1434734.52,0.245072274,1418189.28,1597063.12,0.126128326,1.230714204,1.113141907,-0.095531762
"Las Vegas",Avocados,Hass,"Last 04 Wks",4,"2018-04-22 00:00:00",1251430.19,1655356.41,0.322771676,1523395.27,1726444.19,0.133287088,1.217323413,1.042944093,-0.143248144
"Las Vegas",Avocados,Hass,"Last 04 Wks",5,"2018-05-20 00:00:00",1333052.24,1690876.78,0.268424994,1634136.77,1836784.20,0.124008855,1.225861014,1.086290983,-0.113854694
"Las Vegas",Avocados,Hass,"Last 04 Wks",6,"2018-06-17 00:00:00",1267770.23,1593879.24,0.257230374,1612243.21,1735718.16,0.076585809,1.271715625,1.088989753,-0.143684538
"Las Vegas",Avocados,Hass,"Last 04 Wks",7,"2018-07-15 00:00:00",1302259.67,1641421.21,0.260440792,1657722.22,1699735.53,0.025343999,1.272958273,1.035526725,-0.186519506
"Las Vegas",Avocados,Hass,"Last 04 Wks",8,"2018-08-12 00:00:00",1245731.55,1691520.22,0.357852918,1580904.54,1732323.39,0.095779882,1.269057158,1.024122189,-0.193005467
"Las Vegas",Avocados,Hass,"Last 04 Wks",9,"2018-09-09 00:00:00",991452.57,1472298.79,0.484991652,1339642.89,1689043.56,0.260816276,1.351192110,1.147215206,-0.150960698
"Las Vegas",Avocados,Hass,"Last 04 Wks",10,"2018-10-07 00:00:00",809375.44,1192852.10,0.473793299,1314627.11,1509888.93,0.148530194,1.624248828,1.265780502,-0.220697913
"Las Vegas",Avocados,Hass,"Last 04 Wks",11,"2018-11-04 00:00:00",1003322.82,1149320.13,0.145513794,1307001.41,1392153.75,0.065150917,1.302672863,1.211284579,-0.070154439
"Las Vegas",Avocados,Hass,"Last 04 Wks",12,"2018-12-02 00:00:00",1082496.93,1061054.71,-0.019808112,1189650.98,1209900.47,0.017021370,1.098987856,1.140280947,0.037573747
"Las Vegas",Avocados,Hass,"Last 04 Wks",13,"2018-12-30 00:00:00",1113817.20,1149512.02,0.032047287,1224966.04,1304042.61,0.064554092,1.099790917,1.134431469,0.031497398
