Geography,Segment,Variety,Timeframe,Period,"Current Year Week Ending","Units Prior Year","Units Current Year","Unit Variance","Dollars Prior Year","Dollars Current Year","Dollar Variance","ASP Prior Year","ASP Current Year","ASP Variance"
"Dallas/Ft. Worth",Avocados,Hass,"Last 04 Wks",4,"2017-04-23 00:00:00",5276593.21,5115829.49,-0.030467333,3948455.01,5025472.61,0.272769374,0.748296269,0.982337785,0.312765847
"Dallas/Ft. Worth",Avocados,Hass,"Last 04 Wks",5,"2017-05-21 00:00:00",5380562.77,5106645.84,-0.050908602,4193508.99,5138062.18,0.225241723,0.779381111,1.006152050,0.290962837
"Dallas/Ft. Worth",Avocados,Hass,"Last 04 Wks",6,"2017-06-18 00:00:00",5081470.49,5116391.49,0.006872223,4491151.46,5273357.35,0.174166001,0.883829094,1.030679017,0.166151944
"Dallas/Ft. Worth",Avocados,Hass,"Last 04 Wks",7,"2017-07-16 00:00:00",4629081.69,5033565.57,0.087378860,4420297.12,5077644.09,0.148711037,0.954897195,1.008756918,0.056403688
"Dallas/Ft. Worth",Avocados,Hass,"Last 04 Wks",8,"2017-08-13 00:00:00",4612498.69,4943099.53,0.071674999,4400258.86,5017101.78,0.140183325,0.953985932,1.014970819,0.063926401
"Dallas/Ft. Worth",Avocados,Hass,"Last 04 Wks",9,"2017-09-10 00:00:00",4797574.62,4379210.10,-0.087203338,4113000.07,5055967.72,0.229265168,0.857308202,1.154538742,0.346702084
"Dallas/Ft. Worth",Avocados,Hass,"Last 04 Wks",10,"2017-10-08 00:00:00",4277701.69,3842472.73,-0.101743644,4340005.74,4966920.37,0.144450185,1.014564842,1.292636466,0.274079696
"Dallas/Ft. Worth",Avocados,Hass,"Last 04 Wks",11,"2017-11-05 00:00:00",3423617.14,4264279.13,0.245547897,4133625.26,4692194.85,0.135128260,1.207385374,1.100348900,-0.088651458
"Dallas/Ft. Worth",Avocados,Hass,"Last 04 Wks",12,"2017-12-03 00:00:00",3778824.63,4208773.96,0.113778588,3606090.98,3958569.76,0.097745393,0.954289054,0.940551761,-0.014395316
"Dallas/Ft. Worth",Avocados,Hass,"Last 04 Wks",13,"2017-12-31 00:00:00",4498061.85,4610510.92,0.024999449,3441053.92,4061849.74,0.180408629,0.765008138,0.880997749,0.151618793
Denver,Avocados,Hass,"Last 04 Wks",1,"2017-01-29 00:00:00",3623194.14,3354431.98,-0.074178239,3396366.39,3708567.83,0.091922191,0.937395640,1.105572524,0.179408647
Denver,Avocados,Hass,"Last 04 Wks",2,"2017-02-26 00:00:00",3606673.61,3630556.63,0.006621897,3266820.80,3818323.54,0.168819404,0.905771121,1.051718491,0.161130518
Denver,Avocados,Hass,"Last 04 Wks",3,"2017-03-26 00:00:00",3347052.07,2583937.40,-0.227996056,3563056.89,3772548.74,0.058795539,1.064535841,1.460000053,0.371489805
Denver,Avocados,Hass,"Last 04 Wks",4,"2017-04-23 00:00:00",3471969.63,2634656.49,-0.241163728,3650297.01,3949259.19,0.081900782,1.051362022,1.498965503,0.425736779
Denver,Avocados,Hass,"Last 04 Wks",5,"2017-05-21 00:00:00",3530335.01,3160174.49,-0.104851386,3666386.51,4287196.15,0.169324657,1.038537844,1.356632731,0.306291089
Denver,Avocados,Hass,"Last 04 Wks",6,"2017-06-18 00:00:00",3113677.29,2999121.47,-0.036791167,3408164.73,4329009.31,0.270187815,1.094578665,1.443425801,0.318704491
Denver,Avocados,Hass,"Last 04 Wks",7,"2017-07-16 00:00:00",2894616.09,2857162.96,-0.012938894,3466121.82,4101136.40,0.183206077,1.197437488,1.435387641,0.198716137
Denver,Avocados,Hass,"Last 04 Wks",8,"2017-08-13 00:00:00",2440542.06,3116625.11,0.277021675,3348104.59,4051203.40,0.209999058,1.371869244,1.299868690,-0.052483539
Denver,Avocados,Hass,"Last 04 Wks",9,"2017-09-10 00:00:00",2809067.27,3165313.38,0.126820071,3429553.75,4159314.05,0.212785789,1.220887014,1.314029150,0.076290546
Denver,Avocados,Hass,"Last 04 Wks",10,"2017-10-08 00:00:00",2440955.73,2270700.45,-0.069749434,3351811.62,3507684.49,0.046504066,1.373155432,1.544758795,0.124970093
Denver,Avocados,Hass,"Last 04 Wks",11,"2017-11-05 00:00:00",2077330.00,3013347.06,0.450586599,3044449.62,3892912.63,0.278691756,1.465558972,1.291889899,-0.118500228
Denver,Avocados,Hass,"Last 04 Wks",12,"2017-12-03 00:00:00",2313907.16,3034370.09,0.311362073,3046314.74,3508061.56,0.151575546,1.316524186,1.156108667,-0.121847757
Denver,Avocados,Hass,"Last 04 Wks",13,"2017-12-31 00:00:00",3054180.11,3258316.32,0.066838301,3154506.07,3449293.69,0.093449692,1.032848737,1.058612287,0.024944165
Detroit,Avocados,Hass,"Last 04 Wks",1,"2017-01-29 00:00:00",1519425.41,1684549.57,0.108675397,1634171.64,1830598.80,0.120199834,1.075519489,1.086699277,0.010394780
Detroit,Avocados,Hass,"Last 04 Wks",2,"2017-02-26 00:00:00",1540821.64,1922769.83,0.247886050,1593342.59,1769453.79,0.110529400,1.034086327,0.920262926,-0.110071469
Detroit,Avocados,Hass,"Last 04 Wks",3,"2017-03-26 00:00:00",1450940.58,1114751.40,-0.231704306,1710091.51,1650910.20,-0.034607101,1.178608920,1.480967147,0.256538213
Detroit,Avocados,Hass,"Last 04 Wks",4,"2017-04-23 00:00:00",1480454.60,1096911.85,-0.259070930,1601281.35,1866993.66,0.165937304,1.081614627,1.702045301,0.573615277
Detroit,Avocados,Hass,"Last 04 Wks",5,"2017-05-21 00:00:00",1647598.79,1539745.12,-0.065461125,1694736.42,2129733.77,0.256675519,1.028609896,1.383172931,0.344701170
Detroit,Avocados,Hass,"Last 04 Wks",6,"2017-06-18 00:00:00",1660200.21,1572596.59,-0.052766901,1802485.38,2150314.97,0.192972212,1.085703621,1.367365912,0.259428342
Detroit,Avocados,Hass,"Last 04 Wks",7,"2017-07-16 00:00:00",1328598.84,1575696.11,0.185983355,1652360.41,2027591.04,0.227087642,1.243686476,1.286790662,0.034658401
Detroit,Avocados,Hass,"Last 04 Wks",8,"2017-08-13 00:00:00",1379806.70,1384072.84,0.003091839,1742746.69,1937928.79,0.111996827,1.263036837,1.400163874,0.108569310
Detroit,Avocados,Hass,"Last 04 Wks",9,"2017-09-10 00:00:00",1267804.64,1260711.74,-0.005594632,1560682.76,1875430.82,0.201673311,1.231012027,1.487596855,0.208434055
Detroit,Avocados,Hass,"Last 04 Wks",10,"2017-10-08 00:00:00",1081080.86,977589.51,-0.095729518,1495035.76,1819853.00,0.217263860,1.382908361,1.861571735,0.346128050
Detroit,Avocados,Hass,"Last 04 Wks",11,"2017-11-05 00:00:00",924230.78,1253144.22,0.355878042,1402930.24,1693597.33,0.207185704,1.517943646,1.351478388,-0.109664979
Detroit,Avocados,Hass,"Last 04 Wks",12,"2017-12-03 00:00:00",1248891.47,1600771.42,0.281753826,1574595.12,1629239.88,0.034704007,1.260794199,1.017784213,-0.192743578
Detroit,Avocados,Hass,"Last 04 Wks",13,"2017-12-31 00:00:00",1344586.17,1560825.07,0.160821898,1449946.19,1649848.42,0.137868723,1.078358697,1.057036084,-0.019773210
"Grand Rapids",Avocados,Hass,"Last 04 Wks",1,"2017-01-29 00:00:00",763415.04,785039.50,0.028325955,837785.85,961592.08,0.147777896,1.097418581,1.224896429,0.116161554
"Grand Rapids",Avocados,Hass,"Last 04 Wks",2,"2017-02-26 00:00:00",778622.93,921901.48,0.184015323,843557.31,983914.20,0.166386905,1.083396439,1.067266103,-0.014888674
"Grand Rapids",Avocados,Hass,"Last 04 Wks",3,"2017-03-26 00:00:00",791868.85,544339.33,-0.312589035,859002.62,924732.23,0.076518521,1.084778900,1.698815755,0.566047934
"Grand Rapids",Avocados,Hass,"Last 04 Wks",4,"2017-04-23 00:00:00",812678.77,581703.17,-0.284215127,878770.69,1008725.41,0.147882401,1.081326008,1.734089587,0.603669545
"Grand Rapids",Avocados,Hass,"Last 04 Wks",5,"2017-05-21 00:00:00",877691.49,697897.77,-0.204848426,972935.62,1220628.38,0.254582888,1.108516638,1.749007423,0.577790862
"Grand Rapids",Avocados,Hass,"Last 04 Wks",6,"2017-06-18 00:00:00",852919.19,736651.54,-0.136317310,1055713.00,1248872.68,0.182966090,1.237764389,1.695337092,0.369676740
"Grand Rapids",Avocados,Hass,"Last 04 Wks",7,"2017-07-16 00:00:00",626113.61,704510.46,0.125211861,929382.61,1085761.23,0.168260755,1.484367366,1.541157004,0.038258479
"Grand Rapids",Avocados,Hass,"Last 04 Wks",8,"2017-08-13 00:00:00",585864.94,598046.50,0.020792437,938268.35,947308.01,0.009634408,1.601509641,1.584003936,-0.010930752
"Grand Rapids",Avocados,Hass,"Last 04 Wks",9,"2017-09-10 00:00:00",542757.95,513799.08,-0.053355036,872513.29,873423.24,0.001042907,1.607555062,1.699931499,0.057463933
"Grand Rapids",Avocados,Hass,"Last 04 Wks",10,"2017-10-08 00:00:00",489999.87,440040.24,-0.101958456,816012.92,874440.97,0.071601869,1.665332932,1.987184104,0.193265362
"Grand Rapids",Avocados,Hass,"Last 04 Wks",11,"2017-11-05 00:00:00",404266.26,456691.73,0.129680548,694543.52,811089.51,0.167802285,1.718034842,1.776010943,0.033745591
"Grand Rapids",Avocados,Hass,"Last 04 Wks",12,"2017-12-03 00:00:00",580842.64,666758.08,0.147915174,779492.90,857311.99,0.099832968,1.342003576,1.285791677,-0.041886549
"Grand Rapids",Avocados,Hass,"Last 04 Wks",13,"2017-12-31 00:00:00",700107.25,636011.47,-0.091551373,781314.82,851848.61,0.090275761,1.115993042,1.339360452,0.200151256
"Great Lakes",Avocados,Hass,"Last 04 Wks",1,"2017-01-29 00:00:00",14001246.52,15650916.91,0.117823109,14907838.37,17733337.66,0.189531119,1.064750795,1.133054233,0.064149694
"Great Lakes",Avocados,Hass,"Last 04 Wks",2,"2017-02-26 00:00:00",14708912.83,17367361.16,0.180737241,14923761.12,17595614.61,0.179033520,1.014606674,1.013142667,-0.001442930
"Great Lakes",Avocados,Hass,"Last 04 Wks",3,"2017-03-26 00:00:00",13889832.47,11784301.44,-0.151587936,15008701.63,17822851.07,0.187501192,1.080553107,1.512423215,0.399675042
"Great Lakes",Avocados,Hass,"Last 04 Wks",4,"2017-04-23 00:00:00",14885014.62,12431974.24,-0.164799326,15745514.59,19452166.21,0.235410002,1.057809817,1.564688426,0.479177449
"Great Lakes",Avocados,Hass,"Last 04 Wks",5,"2017-05-21 00:00:00",16539478.42,15276187.47,-0.076380338,16668099.39,21896300.68,0.313665114,1.007776604,1.433361611,0.422300940
"Great Lakes",Avocados,Hass,"Last 04 Wks",6,"2017-06-18 00:00:00",15582643.24,14810482.29,-0.049552630,17970888.61,21942494.92,0.221002222,1.153263174,1.481551680,0.284660529
"Great Lakes",Avocados,Hass,"Last 04 Wks",7,"2017-07-16 00:00:00",14054959.44,15642945.62,0.112984046,17737784.88,21411387.64,0.207106061,1.262030314,1.368756765,0.084567264
"Great Lakes",Avocados,Hass,"Last 04 Wks",8,"2017-08-13 00:00:00",12234893.30,13325719.75,0.089157006,17657403.69,19675119.73,0.114270256,1.443200464,1.476477076,0.023057512
"Great Lakes",Avocados,Hass,"Last 04 Wks",9,"2017-09-10 00:00:00",11920908.44,12205107.24,0.023840364,16981906.16,19598170.91,0.154061901,1.424547990,1.605735249,0.127189298
"Great Lakes",Avocados,Hass,"Last 04 Wks",10,"2017-10-08 00:00:00",10741363.68,9903112.95,-0.078039507,15916042.25,18589787.77,0.167990602,1.481752478,1.877166085,0.266855371
"Great Lakes",Avocados,Hass,"Last 04 Wks",11,"2017-11-05 00:00:00",9217249.66,11085933.48,0.202737681,14381986.02,17409970.58,0.210540085,1.560333782,1.570455985,0.006487204
"Great Lakes",Avocados,Hass,"Last 04 Wks",12,"2017-12-03 00:00:00",10760297.97,12898550.57,0.198716858,14121379.19,15971431.23,0.131010719,1.312359493,1.238234571,-0.056482178
"Great Lakes",Avocados,Hass,"Last 04 Wks",13,"2017-12-31 00:00:00",12489812.60,14351272.45,0.149038253,14170928.60,16433358.93,0.159652934,1.134598977,1.145080270,0.009237883
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",1,"2017-01-29 00:00:00",1048524.00,1145936.01,0.092903939,1166903.00,1481837.73,0.269889382,1.112900611,1.293124326,0.161940530
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",2,"2017-02-26 00:00:00",1136404.35,1188006.04,0.045407860,1235532.61,1395076.51,0.129129655,1.087229744,1.174300856,0.080085293
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",3,"2017-03-26 00:00:00",1083123.01,1118987.00,0.033111650,1193885.04,1440296.30,0.206394462,1.102261727,1.287143014,0.167729027
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",4,"2017-04-23 00:00:00",1131047.20,1053637.47,-0.068440760,1192430.21,1534779.44,0.287102111,1.054270954,1.456648500,0.381664263
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",5,"2017-05-21 00:00:00",1299391.91,1149028.04,-0.115718644,1281496.26,1686556.86,0.316084106,0.986227673,1.467811752,0.488309233
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",6,"2017-06-18 00:00:00",1152546.99,1102282.41,-0.043611740,1344433.76,1640804.34,0.220442679,1.166489325,1.488551686,0.276095421
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",7,"2017-07-16 00:00:00",1159216.79,1060626.53,-0.085049027,1387630.81,1482714.14,0.068522066,1.197041677,1.397960637,0.167846254
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",8,"2017-08-13 00:00:00",1111199.10,1048062.83,-0.056818144,1387424.25,1426470.30,0.028142834,1.248582950,1.361054184,0.090079105
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",9,"2017-09-10 00:00:00",1188703.25,956680.49,-0.195189809,1426490.28,1412508.83,-0.009801294,1.200039017,1.476468732,0.230350606
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",10,"2017-10-08 00:00:00",931219.40,926582.81,-0.004979052,1235767.22,1350856.93,0.093132192,1.327041962,1.457891206,0.098602190
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",11,"2017-11-05 00:00:00",796865.12,886608.05,0.112619975,1201154.29,1291895.25,0.075544799,1.507349562,1.457121047,-0.033322407
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",12,"2017-12-03 00:00:00",762192.62,895200.99,0.174507554,1044164.56,1180021.18,0.130110353,1.369948400,1.318163399,-0.037800694
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",13,"2017-12-31 00:00:00",850206.01,980805.98,0.153609794,1114160.81,1253416.81,0.124987344,1.310459814,1.277945726,-0.024811206
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",1,"2017-01-29 00:00:00",1385960.48,1349754.17,-0.026123624,1557449.67,1815847.79,0.165911056,1.123733102,1.345317414,0.197185890
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",2,"2017-02-26 00:00:00",1503020.08,1490223.83,-0.008513692,1625534.71,1879239.63,0.156074748,1.081512304,1.261045215,0.166001727
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",3,"2017-03-26 00:00:00",1366715.02,1247722.47,-0.087064639,1608461.95,1852650.06,0.151814664,1.176881739,1.484825436,0.261660697
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",4,"2017-04-23 00:00:00",1381076.24,1183940.46,-0.142740693,1568228.02,2027252.07,0.292702365,1.135511549,1.712292247,0.507947892
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",5,"2017-05-21 00:00:00",1677886.79,1345458.93,-0.198122938,1714685.21,2229662.34,0.300333336,1.021931408,1.657176069,0.621611837
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",6,"2017-06-18 00:00:00",1415214.11,1277910.17,-0.097019906,1869393.71,2227278.70,0.191444418,1.320926422,1.742907093,0.319458120
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",7,"2017-07-16 00:00:00",1240077.39,1201005.21,-0.031507856,1820912.87,1976515.86,0.085453287,1.468386477,1.645717973,0.120766228
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",8,"2017-08-13 00:00:00",1133934.30,1141728.89,0.006873934,1762332.84,1810809.23,0.027506944,1.554175440,1.586023833,0.020492147
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",9,"2017-09-10 00:00:00",1304714.45,1004071.64,-0.230428053,1820864.46,1693953.08,-0.069698422,1.395603812,1.687083882,0.208855885
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",10,"2017-10-08 00:00:00",986251.50,1010548.95,0.024636160,1519192.52,1616527.17,0.064069990,1.540370301,1.599652516,0.038485690
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",11,"2017-11-05 00:00:00",833069.48,1018947.57,0.223124355,1443758.95,1590127.75,0.101380359,1.733059468,1.560558950,-0.099535256
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",12,"2017-12-03 00:00:00",890833.83,1007086.68,0.130498917,1405608.44,1459312.67,0.038207106,1.577857051,1.449043761,-0.081638125
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",13,"2017-12-31 00:00:00",1084433.92,1201690.51,0.108127003,1449447.04,1634089.13,0.127387952,1.336593234,1.359825276,0.017381535
Houston,Avocados,Hass,"Last 04 Wks",1,"2017-01-29 00:00:00",4462017.51,6154548.87,0.379319749,3623472.88,3783812.11,0.044250153,0.812070520,0.614799263,-0.242923800
Houston,Avocados,Hass,"Last 04 Wks",2,"2017-02-26 00:00:00",4595548.01,6084399.60,0.323976942,3387726.99,3741987.66,0.104571788,0.737175846,0.615013462,-0.165716748
Houston,Avocados,Hass,"Last 04 Wks",3,"2017-03-26 00:00:00",4795401.32,4317949.28,-0.099564564,3701504.88,3734889.87,0.009019302,0.771886362,0.864968444,0.120590396
Houston,Avocados,Hass,"Last 04 Wks",4,"2017-04-23 00:00:00",5351395.87,5448025.22,0.018056850,3787753.46,4683514.25,0.236488673,0.707806627,0.859671911,0.214557590
Houston,Avocados,Hass,"Last 04 Wks",5,"2017-05-21 00:00:00",5388826.70,5613155.56,0.041628516,3840220.67,5063063.64,0.318430391,0.712626493,0.901999523,0.265739532
Houston,Avocados,Hass,"Last 04 Wks",6,"2017-06-18 00:00:00",4646571.19,5236716.33,0.127006585,4140564.98,5038883.86,0.216955629,0.891101161,0.962222038,0.079812350
Houston,Avocados,Hass,"Last 04 Wks",7,"2017-07-16 00:00:00",4532806.87,4929956.73,0.087616762,4133557.11,4817147.44,0.165375804,0.911919971,0.977117590,0.071494891
Houston,Avocados,Hass,"Last 04 Wks",8,"2017-08-13 00:00:00",4125530.57,4824000.35,0.169304231,3971059.01,4868007.24,0.225871292,0.962557165,1.009122489,0.048376684
Houston,Avocados,Hass,"Last 04 Wks",9,"2017-09-10 00:00:00",4743243.02,4256666.26,-0.102583139,3962859.95,4774133.02,0.204719087,0.835474787,1.121566204,0.342429744
Houston,Avocados,Hass,"Last 04 Wks",10,"2017-10-08 00:00:00",4238146.71,4035593.99,-0.047792758,4203201.84,5145959.98,0.224295234,0.991754681,1.275143137,0.285744510
Houston,Avocados,Hass,"Last 04 Wks",11,"2017-11-05 00:00:00",3273291.88,4645911.21,0.419339118,3743106.89,5219016.06,0.394300567,1.143529825,1.123356824,-0.017640993
Houston,Avocados,Hass,"Last 04 Wks",12,"2017-12-03 00:00:00",3943356.62,4902392.80,0.243203005,3555899.31,4246371.79,0.194176612,0.901744289,0.866183507,-0.039435549
Houston,Avocados,Hass,"Last 04 Wks",13,"2017-12-31 00:00:00",5028980.15,4742914.96,-0.056883340,3321189.00,4206058.87,0.266431651,0.660410044,0.886808831,0.342815482
Indianapolis,Avocados,Hass,"Last 04 Wks",1,"2017-01-29 00:00:00",699606.07,818798.20,0.170370349,720288.99,876071.86,0.216278289,1.029563666,1.069948444,0.039225139
Indianapolis,Avocados,Hass,"Last 04 Wks",2,"2017-02-26 00:00:00",781268.49,863709.21,0.105521624,766371.44,875397.66,0.142262895,0.980932227,1.013532853,0.033234331
Indianapolis,Avocados,Hass,"Last 04 Wks",3,"2017-03-26 00:00:00",733814.17,596032.55,-0.187760915,805302.56,954695.44,0.185511493,1.097420291,1.601750508,0.459559771
Indianapolis,Avocados,Hass,"Last 04 Wks",4,"2017-04-23 00:00:00",766625.99,667957.53,-0.128704820,822695.31,984517.46,0.196697548,1.073137776,1.473922242,0.373469721
Indianapolis,Avocados,Hass,"Last 04 Wks",5,"2017-05-21 00:00:00",863481.86,863318.62,-0.000189049,808458.36,1112667.63,0.376283164,0.936277179,1.288826169,0.376543398
Indianapolis,Avocados,Hass,"Last 04 Wks",6,"2017-06-18 00:00:00",787869.77,756062.18,-0.040371634,914397.37,1060935.06,0.160256027,1.160594561,1.403237840,0.209068081
Indianapolis,Avocados,Hass,"Last 04 Wks",7,"2017-07-16 00:00:00",744548.69,808429.65,0.085798230,909628.82,1089304.64,0.197526525,1.221718381,1.347432816,0.102899684
Indianapolis,Avocados,Hass,"Last 04 Wks",8,"2017-08-13 00:00:00",634568.32,700253.93,0.103512274,919654.36,981325.64,0.067059194,1.449259805,1.401385409,-0.033033688
Indianapolis,Avocados,Hass,"Last 04 Wks",9,"2017-09-10 00:00:00",621555.22,684064.61,0.100569327,910080.21,1052572.99,0.156571672,1.464198483,1.538704056,0.050884886
Indianapolis,Avocados,Hass,"Last 04 Wks",10,"2017-10-08 00:00:00",534023.21,547082.47,0.024454480,794052.44,1000146.82,0.259547568,1.486924960,1.828146349,0.229481244
Indianapolis,Avocados,Hass,"Last 04 Wks",11,"2017-11-05 00:00:00",487811.72,626420.76,0.284144547,744761.61,967043.26,0.298460134,1.526739886,1.543759916,0.011147956
Indianapolis,Avocados,Hass,"Last 04 Wks",12,"2017-12-03 00:00:00",455848.81,708832.14,0.554972009,681071.34,833921.75,0.224426431,1.494072870,1.176472825,-0.212573330
Indianapolis,Avocados,Hass,"Last 04 Wks",13,"2017-12-31 00:00:00",543342.09,700905.81,0.289989903,674106.56,832712.59,0.235283321,1.240666925,1.188052058,-0.042408535
Jacksonville,Avocados,Hass,"Last 04 Wks",1,"2017-01-29 00:00:00",664556.06,684942.33,0.030676524,706184.23,870160.86,0.232200923,1.062640569,1.270414781,0.195526331
Jacksonville,Avocados,Hass,"Last 04 Wks",2,"2017-02-26 00:00:00",821575.07,899714.16,0.095108886,721955.72,878416.64,0.216718167,0.878745895,0.976328571,0.111047661
Jacksonville,Avocados,Hass,"Last 04 Wks",3,"2017-03-26 00:00:00",635363.11,582280.07,-0.083547564,728047.18,930196.27,0.277659327,1.145875750,1.597506626,0.394135993
Jacksonville,Avocados,Hass,"Last 04 Wks",4,"2017-04-23 00:00:00",797163.83,638738.01,-0.198736839,841890.58,983278.88,0.167941421,1.056107350,1.539408748,0.457625257
Jacksonville,Avocados,Hass,"Last 04 Wks",5,"2017-05-21 00:00:00",919439.22,835885.11,-0.090875077,863063.73,1109275.71,0.285276708,0.938684919,1.327067197,0.413751483
Jacksonville,Avocados,Hass,"Last 04 Wks",6,"2017-06-18 00:00:00",852787.46,712181.79,-0.164877741,853402.53,1067125.82,0.250436673,1.000721247,1.498389646,0.497309716
Jacksonville,Avocados,Hass,"Last 04 Wks",7,"2017-07-16 00:00:00",767103.26,691688.62,-0.098310937,869660.70,1012479.83,0.164223967,1.133694439,1.463779800,0.291159019
Jacksonville,Avocados,Hass,"Last 04 Wks",8,"2017-08-13 00:00:00",682551.80,656460.26,-0.038226461,830771.48,957298.03,0.152300065,1.217155211,1.458272630,0.198099156
Jacksonville,Avocados,Hass,"Last 04 Wks",9,"2017-09-10 00:00:00",744890.80,569513.71,-0.235440000,839324.78,989902.59,0.179403508,1.126775603,1.738154100,0.542591174
Jacksonville,Avocados,Hass,"Last 04 Wks",10,"2017-10-08 00:00:00",541024.15,571806.90,0.056897183,803136.01,1057123.94,0.316245227,1.484473493,1.848742889,0.245386258
Jacksonville,Avocados,Hass,"Last 04 Wks",11,"2017-11-05 00:00:00",434335.43,628586.25,0.447236874,703830.39,928646.16,0.319417538,1.620476575,1.477356783,-0.088319569
Jacksonville,Avocados,Hass,"Last 04 Wks",12,"2017-12-03 00:00:00",481513.71,596695.80,0.239208329,704655.56,781312.91,0.108786980,1.463417438,1.309399044,-0.105245701
Jacksonville,Avocados,Hass,"Last 04 Wks",13,"2017-12-31 00:00:00",612984.61,700780.51,0.143226924,666842.05,781878.13,0.172508737,1.087860999,1.115724708,0.025613299
"Las Vegas",Avocados,Hass,"Last 04 Wks",1,"2017-01-29 00:00:00",1167772.34,1309144.93,0.121061773,1077619.24,1318649.55,0.223669271,0.922799079,1.007260174,0.091527069
"Las Vegas",Avocados,Hass,"Last 04 Wks",2,"2017-02-26 00:00:00",1439119.19,1517887.51,0.054733701,1228135.96,1360687.96,0.107929418,0.853394193,0.896435310,0.050435211
"Las Vegas",Avocados,Hass,"Last 04 Wks",3,"2017-03-26 00:00:00",1313086.36,1152330.31,-0.122426106,1195759.08,1418189.28,0.186015899,0.910647705,1.230714204,0.351471263
"Las Vegas",Avocados,Hass,"Last 04 Wks",4,"2017-04-23 00:00:00",1436439.02,1251430.19,-0.128796856,1347167.88,1523395.27,0.130813236,0.937852468,1.217323413,0.297990307
"Las Vegas",Avocados,Hass,"Last 04 Wks",5,"2017-05-21 00:00:00",1473004.30,1333052.24,-0.095011304,1413092.81,1634136.77,0.156425649,0.959327009,1.225861014,0.277834358
"Las Vegas",Avocados,Hass,"Last 04 Wks",6,"2017-06-18 00:00:00",1460300.94,1267770.23,-0.131843173,1480381.96,1612243.21,0.089072451,1.013751289,1.271715625,0.254465113
"Las Vegas",Avocados,Hass,"Last 04 Wks",7,"2017-07-16 00:00:00",1309415.93,1302259.67,-0.005465231,1462557.43,1657722.22,0.133440770,1.116954053,1.272958273,0.139669326
"Las Vegas",Avocados,Hass,"Last 04 Wks",8,"2017-08-13 00:00:00",1119328.69,1245731.55,0.112927383,1421418.14,1580904.54,0.112202311,1.269884488,1.269057158,-0.000651500
"Las Vegas",Avocados,Hass,"Last 04 Wks",9,"2017-09-10 00:00:00",1224021.67,991452.57,-0.190004071,1359310.70,1339642.89,-0.014468958,1.110528296,1.351192110,0.216711104
"Las Vegas",Avocados,Hass,"Last 04 Wks",10,"2017-10-08 00:00:00",952342.78,809375.44,-0.150121724,1276879.26,1314627.11,0.029562584,1.340776963,1.624248828,0.211423580
"Las Vegas",Avocados,Hass,"Last 04 Wks",11,"2017-11-05 00:00:00",869874.86,1003322.82,0.153410526,1204580.89,1307001.41,0.085025855,1.384774920,1.302672863,-0.059289099
"Las Vegas",Avocados,Hass,"Last 04 Wks",12,"2017-12-03 00:00:00",925698.61,1082496.93,0.169383770,1114000.27,1189650.98,0.067909059,1.203415732,1.098987856,-0.086776226
"Las Vegas",Avocados,Hass,"Last 04 Wks",13,"2017-12-31 00:00:00",1079265.03,1113817.20,0.032014537,1090307.99,1224966.04,0.123504598,1.010231926,1.099790917,0.088651911
"Los Angeles",Avocados,Hass,"Last 04 Wks",1,"2017-01-29 00:00:00",10705886.11,12489517.66,0.166602889,9813761.27,10604633.10,0.080588045,0.916669687,0.849082678,-0.073731040
"Los Angeles",Avocados,Hass,"Last 04 Wks",2,"2017-02-26 00:00:00",12503057.99,12153402.85,-0.027965570,10557865.30,10465082.71,-0.008788007,0.844422645,0.861082516,0.019729304
"Los Angeles",Avocados,Hass,"Last 04 Wks",3,"2017-03-26 00:00:00",10831694.98,9195580.53,-0.151048793,10228894.01,12311274.26,0.203578241,0.944348417,1.338825126,0.417723693
